,region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
388,Morelos_MX,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,26.0,27.0,22.0,12.0,12.0,16.0,15.0,14.0,17.0,12.0,12.0,13.0,18.0,17.0,18.0,25.0,27.0,35.0,46.0,51.0,43.0
389,MoscowCity_RU,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,95.0,212.0,421.0,611.0,863.0,1076.0,1304.0,1542.0,1791.0,1889.0,1836.0,1696.0,1506.0,1561.0,1735.0,2183.0,2627.0,3023.0,3270.0,3679.0,3958.0,4061.0,4071.0
390,Moskva_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,72.0,106.0,147.0,235.0,304.0,358.0,445.0,511.0,515.0,499.0,448.0,381.0,414.0,491.0,569.0,809.0,911.0,1025.0,1126.0,1235.0,1189.0,1098.0
391,Mpumalanga_ZA,6.0,6.0,5.0,7.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,14.0,15.0,14.0,19.0,26.0,24.0,24.0,23.0,21.0,13.0
392,Mureș_RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,15.0,15.0,15.0
393,Murmansk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,11.0,14.0,14.0,0.0,0.0,10.0,8.0,10.0,12.0,13.0,8.0,9.0
394,México_MX,30.0,21.0,19.0,12.0,16.0,18.0,23.0,19.0,25.0,22.0,24.0,21.0,25.0,32.0,36.0,49.0,54.0,76.0,90.0,112.0,133.0,148.0,146.0,164.0,177.0,190.0,226.0,257.0,266.0,256.0,234.0
395,MøreogRomsdal_NO,6.0,7.0,6.0,8.0,10.0,16.0,18.0,18.0,18.0,15.0,11.0,24.0,25.0,28.0,30.0,29.0,18.0,22.0,18.0,25.0,22.0,19.0,21.0,31.0,26.0,35.0,43.0,43.0,59.0,68.0,74.0
396,NA_GB,43123.0,40647.0,38022.0,35617.0,33730.0,32482.0,31677.0,30715.0,30724.0,30543.0,30670.0,31707.0,32929.0,33813.0,35218.0,37485.0,39797.0,42619.0,44840.0,46683.0,48597.0,50812.0,53486.0,57827.0,62683.0,66319.0,70165.0,73136.0,75617.0,75503.0,76134.0
397,NA_IE,9.0,18.0,19.0,24.0,25.0,27.0,26.0,32.0,48.0,70.0,92.0,108.0,118.0,100.0,107.0,111.0,120.0,144.0,216.0,230.0,281.0,295.0,367.0,417.0,510.0,568.0,643.0,659.0,656.0,644.0,675.0
398,NA_NL,1462.0,1712.0,2037.0,2267.0,2520.0,2648.0,2553.0,2338.0,2123.0,1938.0,1815.0,1886.0,1965.0,2100.0,2246.0,2220.0,2362.0,2532.0,2602.0,2695.0,3052.0,3364.0,3891.0,4644.0,5224.0,5584.0,5783.0,5716.0,5554.0,5306.0,5341.0
399,NCTofDelhi_IN,15.0,20.0,25.0,28.0,39.0,61.0,85.0,105.0,126.0,148.0,173.0,181.0,255.0,323.0,474.0,560.0,852.0,1231.0,1806.0,2169.0,2431.0,2297.0,2003.0,1535.0,1214.0,1074.0,1123.0,1231.0,1412.0,1424.0,1406.0
400,Nagano_JP,2018.0,2019.0,1860.0,1695.0,1594.0,1459.0,1572.0,1679.0,1771.0,1939.0,2216.0,2449.0,2738.0,3116.0,3383.0,3864.0,4390.0,4897.0,5221.0,5628.0,5753.0,5748.0,5946.0,6204.0,6370.0,6262.0,6119.0,6160.0,6178.0,5529.0,5138.0
401,Naoasaki_JP,133.0,142.0,124.0,101.0,83.0,71.0,67.0,72.0,73.0,77.0,84.0,92.0,114.0,137.0,163.0,188.0,219.0,258.0,279.0,291.0,306.0,329.0,317.0,359.0,398.0,395.0,376.0,370.0,344.0,305.0,269.0
402,Nara_JP,436.0,453.0,405.0,347.0,376.0,357.0,390.0,440.0,449.0,431.0,438.0,435.0,422.0,501.0,537.0,632.0,828.0,973.0,1090.0,1192.0,1197.0,1162.0,1148.0,1061.0,1017.0,997.0,973.0,884.0,878.0,830.0,815.0
403,Nayarit_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,7.0,5.0,5.0
404,Nebraska_US,890.0,865.0,873.0,904.0,967.0,1061.0,1246.0,1439.0,1682.0,1943.0,2115.0,2227.0,2245.0,2211.0,2057.0,1985.0,1896.0,1962.0,1984.0,2086.0,2078.0,2074.0,2065.0,2143.0,2303.0,2529.0,2791.0,3050.0,3304.0,3399.0,3549.0
405,NeiMongol_CN,0.0,8.0,9.0,9.0,10.0,19.0,14.0,25.0,36.0,44.0,50.0,55.0,60.0,68.0,72.0,78.0,86.0,93.0,109.0,110.0,125.0,139.0,169.0,199.0,260.0,342.0,464.0,566.0,841.0,834.0,722.0
406,Nelson_NZ,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,7.0,8.0,12.0,15.0,15.0,13.0,17.0,25.0,23.0,34.0,39.0,40.0,28.0
407,Neuchâtel_CH,160.0,161.0,157.0,170.0,198.0,197.0,216.0,226.0,223.0,230.0,249.0,275.0,275.0,341.0,407.0,457.0,529.0,699.0,818.0,887.0,1018.0,1114.0,1151.0,1175.0,1286.0,1378.0,1494.0,1635.0,1735.0,1852.0,1976.0
408,Nevada_US,936.0,855.0,801.0,834.0,998.0,1079.0,1259.0,1479.0,1721.0,1861.0,2140.0,2472.0,2964.0,3307.0,3648.0,4036.0,4540.0,4976.0,5701.0,6443.0,6956.0,7347.0,7677.0,7891.0,8609.0,8892.0,9303.0,9819.0,11016.0,12572.0,14149.0
409,NewBrunswick_CA,68.0,61.0,57.0,59.0,67.0,77.0,103.0,135.0,169.0,198.0,236.0,266.0,283.0,262.0,270.0,288.0,291.0,291.0,318.0,342.0,323.0,316.0,328.0,389.0,380.0,422.0,475.0,491.0,422.0,496.0,570.0
410,NewHampshire_US,1329.0,1311.0,1393.0,1509.0,1610.0,1678.0,1785.0,1890.0,2045.0,2208.0,2369.0,2596.0,2717.0,2784.0,2992.0,3172.0,3224.0,3585.0,3787.0,4042.0,4080.0,4207.0,4210.0,4446.0,4580.0,5117.0,5409.0,5783.0,6263.0,6395.0,6184.0
411,NewJersey_US,24572.0,25859.0,26540.0,26542.0,26196.0,26278.0,25681.0,26107.0,27674.0,30008.0,31527.0,33549.0,34815.0,36593.0,38483.0,40644.0,41483.0,42756.0,42848.0,41842.0,40228.0,39422.0,38684.0,38251.0,38208.0,38570.0,38959.0,40061.0,41326.0,43711.0,45939.0
412,NewMexico_US,490.0,555.0,619.0,715.0,812.0,900.0,974.0,1059.0,1199.0,1236.0,1328.0,1537.0,1707.0,1870.0,2287.0,2571.0,2848.0,3079.0,3252.0,3125.0,3107.0,2896.0,2998.0,3258.0,3682.0,4080.0,4457.0,4663.0,4641.0,4711.0,4689.0
413,NewSouthWales_AU,719.0,781.0,913.0,1060.0,1208.0,1332.0,1367.0,1326.0,1343.0,1311.0,1346.0,1308.0,1334.0,1285.0,1852.0,1910.0,2903.0,3182.0,4130.0,4777.0,6712.0,7913.0,9059.0,9806.0,10597.0,9569.0,8271.0,7851.0,6987.0,5617.0,5064.0
414,NewYork_US,47809.0,45458.0,43362.0,41181.0,40791.0,41252.0,42119.0,43994.0,47948.0,50300.0,53371.0,56228.0,59123.0,62410.0,67052.0,71643.0,77037.0,81739.0,83560.0,84977.0,84847.0,83911.0,83060.0,83978.0,86576.0,87238.0,89412.0,93380.0,100239.0,108192.0,117391.0
415,NewfoundlandandLabrador_CA,32.0,28.0,18.0,10.0,15.0,28.0,34.0,38.0,49.0,40.0,36.0,36.0,39.0,34.0,49.0,58.0,60.0,58.0,56.0,42.0,40.0,42.0,49.0,66.0,75.0,76.0,82.0,91.0,91.0,90.0,84.0
416,Nidwalden_CH,108.0,149.0,135.0,164.0,171.0,204.0,210.0,219.0,211.0,233.0,219.0,173.0,182.0,204.0,228.0,256.0,355.0,412.0,471.0,489.0,562.0,571.0,586.0,598.0,626.0,592.0,531.0,517.0,450.0,409.0,356.0
417,Niedersachsen_DE,1947.0,2222.0,2640.0,2886.0,3179.0,3229.0,3173.0,2885.0,2809.0,2726.0,2780.0,2901.0,3217.0,3740.0,4950.0,6356.0,8255.0,9694.0,10746.0,11029.0,12037.0,12434.0,13334.0,14622.0,15983.0,15992.0,16019.0,16004.0,15785.0,13521.0,11266.0
418,Niederösterreich_AT,62.0,84.0,108.0,157.0,213.0,277.0,288.0,302.0,280.0,295.0,280.0,279.0,287.0,328.0,369.0,420.0,520.0,608.0,684.0,737.0,761.0,786.0,830.0,859.0,826.0,862.0,827.0,821.0,821.0,835.0,850.0
419,Niigata_JP,607.0,651.0,594.0,571.0,575.0,530.0,528.0,533.0,533.0,491.0,521.0,612.0,800.0,990.0,1162.0,1260.0,1352.0,1418.0,1364.0,1375.0,1421.0,1445.0,1387.0,1481.0,1444.0,1455.0,1434.0,1484.0,1598.0,1648.0,1637.0
420,NingxiaHui_CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,10.0,11.0,22.0,24.0,31.0,45.0,54.0,49.0,53.0,44.0,42.0,57.0,61.0,88.0,133.0,168.0,189.0,288.0,311.0,274.0
421,Nitriansky_SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,10.0,13.0,23.0,32.0,44.0,45.0,48.0,48.0,46.0,33.0,28.0
422,Nizhegorod_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,29.0,36.0,44.0,39.0,44.0,30.0,33.0,33.0,39.0,66.0,81.0,106.0,132.0,187.0,189.0,215.0,235.0,246.0,313.0,354.0,354.0
423,Nofsinhar_MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,16.0,11.0,12.0,12.0,16.0,6.0,12.0,14.0,20.0
424,Noord-Brabant_NL,697.0,858.0,1034.0,1255.0,1356.0,1363.0,1356.0,1264.0,1137.0,1312.0,1429.0,1387.0,1443.0,1648.0,2035.0,3217.0,4768.0,7504.0,9364.0,9614.0,9559.0,9122.0,7970.0,7284.0,8053.0,8784.0,9011.0,8894.0,9259.0,9560.0,9472.0
425,Noord-Holland_NL,479.0,598.0,707.0,847.0,985.0,975.0,981.0,936.0,909.0,867.0,849.0,907.0,1016.0,1116.0,1211.0,1419.0,1693.0,2084.0,2634.0,3359.0,4411.0,5212.0,5759.0,6109.0,6262.0,5788.0,5458.0,5262.0,5004.0,4656.0,4846.0
426,Nord-Trøndelag_NO,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,28.0,36.0,36.0,24.0,20.0,8.0
427,Nordjylland_DK,50.0,60.0,67.0,78.0,78.0,86.0,76.0,66.0,58.0,55.0,42.0,50.0,42.0,40.0,41.0,63.0,81.0,134.0,159.0,203.0,247.0,275.0,303.0,333.0,357.0,423.0,437.0,431.0,461.0,465.0,395.0
428,Nordland_NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,6.0,5.0,0.0,0.0,0.0,8.0,6.0,14.0,15.0,22.0,22.0,23.0,23.0,29.0
429,Nordrhein-Westfalen_DE,10312.0,10977.0,11442.0,12034.0,12706.0,13095.0,13327.0,12798.0,12476.0,12291.0,12592.0,12908.0,13960.0,15526.0,18912.0,21950.0,26266.0,29889.0,31870.0,31121.0,31947.0,32887.0,34643.0,36296.0,38397.0,38719.0,38796.0,37916.0,37406.0,34109.0,30179.0
430,Normandie_FR,206.0,196.0,220.0,250.0,283.0,302.0,356.0,370.0,354.0,340.0,322.0,309.0,323.0,580.0,809.0,1028.0,1267.0,1537.0,1650.0,1869.0,1824.0,1815.0,1774.0,1638.0,1382.0,1423.0,1362.0,1321.0,1319.0,1186.0,1064.0
431,Norrbotten_SE,74.0,72.0,81.0,82.0,84.0,70.0,62.0,42.0,40.0,26.0,33.0,39.0,41.0,30.0,37.0,42.0,44.0,48.0,59.0,68.0,80.0,86.0,107.0,113.0,119.0,103.0,101.0,105.0,104.0,102.0,105.0
432,NorthCarolina_US,2847.0,2900.0,3074.0,3355.0,3662.0,4034.0,4325.0,4590.0,5059.0,5642.0,6408.0,7293.0,8549.0,9627.0,10670.0,11461.0,12143.0,12553.0,12876.0,13177.0,13345.0,13926.0,14836.0,16411.0,18424.0,20315.0,22240.0,23823.0,24844.0,26248.0,28816.0
433,NorthDakota_US,252.0,241.0,270.0,284.0,293.0,334.0,398.0,427.0,474.0,524.0,560.0,562.0,561.0,576.0,595.0,624.0,634.0,662.0,624.0,640.0,605.0,653.0,683.0,855.0,1038.0,1219.0,1398.0,1613.0,1706.0,1668.0,1629.0
434,NorthOssetia_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,9.0,8.0,5.0
435,NorthWest_ZA,10.0,12.0,16.0,21.0,24.0,29.0,30.0,37.0,35.0,41.0,55.0,57.0,43.0,40.0,30.0,10.0,0.0,0.0,12.0,15.0,20.0,19.0,26.0,19.0,20.0,20.0,23.0,22.0,20.0,23.0,18.0
436,NorthernCape_ZA,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
437,NorthernIreland_GB,96.0,117.0,119.0,113.0,129.0,152.0,130.0,138.0,158.0,159.0,157.0,183.0,183.0,183.0,206.0,220.0,207.0,273.0,303.0,272.0,247.0,263.0,250.0,291.0,336.0,405.0,490.0,533.0,634.0,724.0,959.0
438,NorthernTerritory_AU,0.0,0.0,6.0,0.0,10.0,13.0,18.0,14.0,17.0,11.0,12.0,7.0,7.0,5.0,8.0,7.0,7.0,10.0,25.0,29.0,30.0,30.0,32.0,17.0,12.0,8.0,16.0,14.0,17.0,19.0,27.0
439,Northland_NZ,7.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,9.0,9.0,6.0,17.0,25.0,26.0,26.0,29.0,19.0,20.0,24.0,26.0,35.0,32.0,27.0,24.0,23.0
440,NorthwestTerritories_CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,13.0,14.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
441,Notranjsko-kraška_SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,24.0,30.0,30.0,22.0,12.0,11.0,12.0,18.0,34.0,39.0
442,Nouvelle-Aquitaine_FR,418.0,485.0,550.0,567.0,551.0,550.0,474.0,426.0,388.0,455.0,493.0,617.0,740.0,1227.0,1661.0,2098.0,2587.0,3033.0,3234.0,3475.0,3359.0,3271.0,3341.0,3176.0,2909.0,2975.0,2931.0,2772.0,2751.0,2386.0,2001.0
443,NovaScotia_CA,52.0,51.0,49.0,58.0,79.0,101.0,128.0,147.0,148.0,158.0,154.0,137.0,154.0,178.0,187.0,244.0,290.0,328.0,341.0,362.0,358.0,352.0,357.0,387.0,425.0,423.0,482.0,494.0,574.0,563.0,595.0
444,Novgorod_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,7.0,9.0,8.0,13.0,15.0,15.0,14.0,13.0,8.0,16.0,24.0,28.0,28.0
445,Novosibirsk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,31.0,41.0,64.0,71.0,70.0,86.0,93.0,126.0,133.0,142.0,144.0,166.0,178.0,201.0,225.0,264.0,291.0,309.0,331.0,329.0,317.0
446,NuevoLeón_MX,94.0,101.0,89.0,89.0,103.0,92.0,86.0,78.0,90.0,85.0,94.0,116.0,126.0,133.0,165.0,183.0,196.0,187.0,186.0,163.0,167.0,175.0,219.0,294.0,374.0,424.0,499.0,571.0,577.0,542.0,523.0
447,Obalno-kraška_SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,9.0,7.0,7.0,10.0,11.0,23.0,23.0,32.0,41.0,54.0,49.0,56.0,56.0,54.0,57.0
448,Oberösterreich_AT,180.0,238.0,307.0,364.0,430.0,514.0,574.0,561.0,561.0,544.0,550.0,536.0,632.0,695.0,770.0,817.0,902.0,977.0,1076.0,1123.0,1162.0,1184.0,1216.0,1258.0,1386.0,1428.0,1538.0,1559.0,1689.0,1603.0,1666.0
449,Obwalden_CH,11.0,15.0,12.0,9.0,9.0,17.0,22.0,19.0,19.0,19.0,15.0,16.0,21.0,26.0,32.0,47.0,48.0,54.0,75.0,102.0,100.0,95.0,98.0,106.0,91.0,101.0,126.0,179.0,161.0,165.0,176.0
450,Occitanie_FR,226.0,258.0,323.0,341.0,403.0,494.0,514.0,517.0,549.0,545.0,577.0,630.0,675.0,1130.0,1631.0,2066.0,2644.0,3295.0,3564.0,3832.0,3687.0,3457.0,3250.0,2993.0,2731.0,3030.0,3297.0,3498.0,3778.0,3469.0,2957.0
451,Odisha_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,24.0,38.0,51.0,68.0,95.0,127.0,155.0,138.0,128.0
452,Offaly_IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,14.0,14.0,14.0,10.0,9.0,5.0,8.0,11.0,15.0,20.0,27.0,30.0,33.0,41.0,41.0,34.0,48.0,51.0,38.0
453,Ohio_US,19668.0,19750.0,20032.0,20079.0,20557.0,20725.0,20938.0,21404.0,22282.0,23284.0,24488.0,25848.0,27430.0,29103.0,30430.0,31524.0,31829.0,32099.0,31650.0,31291.0,30183.0,29740.0,29055.0,29038.0,28738.0,29176.0,30053.0,31625.0,33014.0,35387.0,37893.0
454,Oita_JP,82.0,91.0,100.0,100.0,96.0,104.0,101.0,99.0,111.0,138.0,164.0,187.0,222.0,242.0,236.0,238.0,261.0,257.0,247.0,273.0,279.0,253.0,258.0,269.0,259.0,261.0,269.0,258.0,271.0,246.0,198.0
455,Okayama_JP,1676.0,1702.0,1632.0,1583.0,1486.0,1284.0,1218.0,1264.0,1223.0,1256.0,1422.0,1696.0,1787.0,1972.0,1949.0,1949.0,1970.0,2060.0,2056.0,2094.0,2018.0,1856.0,1617.0,1375.0,1195.0,1268.0,1196.0,1217.0,1250.0,1233.0,933.0
456,Okinawa_JP,115.0,123.0,119.0,122.0,112.0,122.0,128.0,162.0,196.0,241.0,292.0,359.0,413.0,455.0,462.0,476.0,518.0,550.0,547.0,568.0,551.0,487.0,438.0,404.0,355.0,307.0,297.0,254.0,275.0,345.0,397.0
457,Oklahoma_US,6473.0,6445.0,6534.0,6089.0,5905.0,5456.0,5220.0,5063.0,5136.0,5039.0,5130.0,5544.0,5369.0,5211.0,5128.0,5061.0,4443.0,4493.0,4534.0,4694.0,4798.0,5044.0,5079.0,5150.0,5085.0,5302.0,5463.0,5805.0,5895.0,5877.0,5556.0
458,Olomoucký_CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,9.0,11.0,13.0,24.0,29.0,31.0,33.0,32.0,25.0,21.0,23.0,37.0,50.0,69.0,86.0,106.0,105.0,101.0,109.0
459,Omsk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,7.0,7.0,8.0,14.0,15.0,12.0,11.0,19.0,17.0,29.0,31.0,36.0,27.0,26.0,16.0,20.0,23.0,21.0
460,Ontario_CA,5367.0,5603.0,5760.0,6080.0,6384.0,6699.0,7196.0,7624.0,8192.0,8754.0,9406.0,10047.0,10630.0,11303.0,12353.0,13475.0,14647.0,15962.0,17011.0,17620.0,18971.0,20363.0,22300.0,24819.0,27076.0,28562.0,30945.0,33503.0,34934.0,33845.0,31522.0
461,Opolskie_PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,15.0,20.0,29.0,38.0,39.0
462,Oppland_NO,6.0,8.0,10.0,20.0,21.0,22.0,26.0,21.0,14.0,14.0,13.0,8.0,10.0,4.0,6.0,6.0,11.0,9.0,16.0,21.0,24.0,19.0,26.0,21.0,17.0,17.0,30.0,29.0,26.0,29.0,31.0
463,Orebro_SE,52.0,69.0,93.0,114.0,128.0,132.0,124.0,104.0,85.0,66.0,53.0,51.0,57.0,56.0,75.0,86.0,95.0,90.0,95.0,81.0,76.0,72.0,66.0,77.0,78.0,89.0,95.0,89.0,72.0,67.0,54.0
464,Oregon_US,2982.0,3150.0,3347.0,3435.0,3583.0,3753.0,3802.0,3851.0,4076.0,4383.0,4569.0,5055.0,5386.0,5507.0,5741.0,6067.0,6459.0,7291.0,8233.0,8871.0,9486.0,10207.0,10608.0,11584.0,12574.0,13657.0,14463.0,16498.0,18043.0,19266.0,19795.0
465,Orel_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0
466,Orenburg_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,10.0,16.0,12.0,16.0,13.0
467,Osaka_JP,99279.0,100686.0,92512.0,82827.0,72367.0,59424.0,57342.0,59792.0,57808.0,57861.0,60538.0,63721.0,65456.0,70982.0,74249.0,79062.0,85049.0,90057.0,91564.0,94564.0,95950.0,94070.0,92022.0,91094.0,87743.0,83451.0,81780.0,82524.0,81669.0,76461.0,70499.0
468,Osjecko-Baranjska_HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,16.0,8.0,8.0,9.0,8.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0
469,Oslo_NO,166.0,198.0,263.0,285.0,345.0,388.0,356.0,309.0,291.0,255.0,231.0,289.0,326.0,363.0,391.0,405.0,412.0,457.0,528.0,553.0,573.0,615.0,691.0,711.0,821.0,999.0,1044.0,1117.0,1194.0,1226.0,1135.0
470,Osrednjeslovenska_SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,15.0,25.0,34.0,43.0,74.0,101.0,154.0,186.0,245.0,299.0,307.0,292.0,335.0,354.0,397.0,510.0,605.0,675.0,741.0,731.0,712.0
471,Otago_NZ,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,5.0,15.0,18.0,36.0,52.0,76.0,97.0,142.0,140.0,148.0,148.0,141.0,119.0,112.0,110.0,104.0,85.0
472,Oulu_FI,21.0,25.0,26.0,39.0,41.0,40.0,54.0,55.0,53.0,58.0,76.0,76.0,97.0,116.0,133.0,158.0,167.0,192.0,214.0,236.0,274.0,339.0,423.0,525.0,644.0,726.0,785.0,880.0,901.0,925.0,946.0
473,Overijssel_NL,279.0,291.0,302.0,321.0,321.0,325.0,312.0,284.0,231.0,211.0,238.0,229.0,231.0,264.0,293.0,281.0,290.0,318.0,329.0,371.0,437.0,542.0,627.0,780.0,888.0,953.0,1053.0,1080.0,1112.0,1040.0,1048.0
474,Panevezio_LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0
475,Paraná_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,13.0,14.0,16.0,14.0,22.0,26.0,29.0,22.0,20.0,17.0,18.0,27.0,40.0,59.0,71.0,76.0,82.0,92.0,100.0,109.0
476,Paraíba_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,11.0,10.0
477,Pardubický_CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,16.0,23.0,36.0,36.0,60.0,77.0,79.0,71.0,81.0,60.0,54.0,81.0,91.0,105.0,141.0,160.0,220.0,266.0,273.0
478,Pará_BR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,0.0,0.0,0.0
479,PaysdelaLoire_FR,323.0,335.0,364.0,377.0,366.0,325.0,292.0,294.0,275.0,290.0,329.0,365.0,402.0,762.0,1088.0,1357.0,1673.0,2011.0,2086.0,2154.0,2044.0,1966.0,1834.0,1628.0,1493.0,1627.0,1777.0,1876.0,2031.0,1846.0,1565.0
480,Pazardzhik_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,14.0,14.0,15.0,10.0,0.0,0.0,0.0
481,PaísVasco_ES,62.0,73.0,83.0,105.0,126.0,144.0,161.0,177.0,213.0,240.0,268.0,303.0,351.0,401.0,429.0,512.0,579.0,664.0,696.0,747.0,760.0,901.0,1043.0,1170.0,1382.0,1593.0,1807.0,1934.0,2086.0,2092.0,2040.0
482,"Peloponnese,WesternGreeceand_GR",13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,19.0,18.0,13.0,17.0,16.0,25.0,32.0,38.0,41.0,44.0,45.0,57.0,103.0,126.0,147.0,141.0,142.0,137.0,122.0,115.0
483,Pennsylvania_US,20754.0,20711.0,20982.0,21185.0,21780.0,22240.0,22436.0,22866.0,23151.0,23410.0,23937.0,24183.0,24095.0,25151.0,25659.0,25673.0,25570.0,26504.0,26517.0,26562.0,26393.0,26352.0,26082.0,26483.0,27732.0,29108.0,30761.0,32655.0,33717.0,33573.0,33056.0
