,region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
579,Sonora_MX,14790.988583778653,15129.913716326544,15455.171119081733,15825.087364709185,16231.496152884269,16557.605750545357,17092.042179835942,17379.902267432106,17294.365934708672,17097.1506848442,17035.502428538697,17022.06327132706,17411.72787321549,17650.190466797685,17675.486213890184,17400.42632765709,17131.708955251575,16703.916959514405,16746.45097511036,16954.972810660627,17287.57227482187
580,SouthAustralia_AU,25280.788671875,25480.634765625,25958.866015625,26712.245703125,27373.831640625,28111.45703125,28880.47109375,29647.490234375,30335.306640625,31127.8890625,31907.177734375,32491.884375,32990.43359375,33758.63984375,34569.06796875,35193.659375,35861.2109375,36583.6875,37035.64921875,37337.559375,37771.3625
581,SouthCarolina_US,30897.204070138883,31404.100587152778,32152.017453125,32982.961533333335,33882.58038611111,34827.291025,35856.363961111114,36676.95606041667,37410.736787500005,38063.140897916666,38613.95749722222,39181.22815138889,39867.49169305556,40444.88173819444,40742.83212083333,40658.748329166665,40488.92127708333,40307.054821527774,40246.07280902778,40396.24534861111,40886.22553541667
582,SouthDakota_US,31950.009492885903,32443.803600396885,33469.85960041615,34297.80487498555,35352.57351865945,36375.80407964704,37736.83024526048,38785.72650735011,39868.34142961043,41284.217036740905,42711.670626059655,44046.85916620107,44933.6717052154,46202.9842150894,47182.67610372033,47483.91168647888,47880.94759845099,48597.2608847584,49020.00063916076,49154.62030431181,49809.596082912685
583,SouthernFinland_FI,35299.70694713732,33672.0514630617,32771.80287693887,32522.45873809592,33214.500500399176,34531.49174091868,36389.012893476276,38172.70632983577,39653.53772738937,40668.43158288663,41700.02918246749,42488.69003086507,43473.39854014599,44757.583694257526,46003.49139270643,46165.5447778855,46348.313465870204,46350.47042441263,45781.906248574356,45138.86330833713,45132.66681683394
584,Southland_NZ,23784.096484375,24078.030859375,24754.768359375,25462.237109375,25916.7734375,26453.399609375,26956.43515625,27515.795703125,28219.344140625,29092.716796875,29844.864453125,30617.98828125,31339.226953125,32007.03984375,32377.27890625,32508.35703125,32514.833203125,32536.38125,32575.6875,32811.1453125,33255.632421875
585,Splitsko-Dalmatinska_HR,11758.034083909255,10631.397061548478,10141.349795297476,10253.14018304287,10787.268604141627,11195.849047851563,11641.073105719151,11959.96444936899,12258.624328926282,12653.564322916665,13356.18334334936,13959.003518129006,14667.778237680288,15636.26058193109,16345.805185797275,16550.901292067305,16749.659557792467,16869.366866987177,16588.972185496794,16375.841511418272,16419.980248397438
586,Spodnjeposavska_SI,14514.962820870536,14636.385658482142,14820.182993861608,15230.735463169642,15926.732854352678,16636.460463169642,17606.71761997768,18575.963197544643,19514.882672991072,20073.288448660714,20743.39935825893,21351.254743303572,22020.564229910717,22828.2251953125,23973.736495535715,24532.449469866075,24838.363085937504,25015.365401785715,24706.6458984375,24123.796902901784,24081.885323660717
587,StaraZagora_BG,7946.497487571023,7674.521087408684,7959.221155894886,8862.720023336038,9676.197164163961,10183.031209415585,10535.520599127434,10838.114998478082,10671.04731635552,10855.104324776787,11447.177979149757,12199.804716670053,12660.470994825488,13230.541756290584,13922.266576197242,14512.848278967129,14967.62252815544,15537.39951171875,16059.674020900973,16307.708076298703,16573.060430194804
588,Stavropol'_RU,11944.00485437756,10855.344940002275,9647.779783379065,8853.80792650634,8305.581682744256,7795.317103794642,7406.371729004351,7382.280400417282,7378.159076433121,7479.139050681729,7806.010968067561,8086.725699232967,8408.427592200296,8793.730137927236,9198.604043804027,9567.832051421037,9590.47904806927,9547.936605632252,9464.370055430363,9228.876313605408,9010.424345196629
589,Steiermark_AT,25717.726158072,26384.48340878975,27206.66234402606,28064.912408900178,29055.010933359103,30028.806861473055,30927.6687334364,31778.678552893107,32501.468476700527,33104.564030753085,33687.05693876988,34230.6879071886,34876.637958259715,35824.116776170486,36741.35098553445,37129.42000607333,37527.62664255743,37885.06432475707,37990.21111417845,38002.453787544175,38308.52199094523
590,Stockholm_SE,38557.21640625,39267.6515625,40354.440625,42175.17890625,43576.52109375,45387.1078125,47560.08203125,49311.49609375,50767.49453125,51854.3515625,53132.51484375,54425.92109375,56011.428125,57753.58125,59147.521875,59813.57890625,59964.36015625,60107.18828125,59748.6890625,59620.00390625,59792.3125
591,Středočeský_CZ,15151.658400430484,15304.208828922196,15970.726866430166,16669.239398317924,17471.039064492983,18193.63310945472,18821.010301737882,19389.752128507655,20044.812607621174,20700.18244379783,21416.71775550064,22108.524517697704,23183.221438536355,24387.645380261478,25569.760120376275,26077.367191485966,26437.620342394766,26424.94752072704,26127.670599489793,25721.236955915178,25856.02676179847
592,Suceava_RO,7485.7572265625,7349.4298828125,7498.82412109375,7611.3068359375,7713.464453125,7736.180859375,7641.6439453125,7575.6865234375,7904.9791015625,8266.97060546875,8716.5556640625,9231.996484375,9692.5513671875,10184.4896484375,10612.6953125,10829.376171875,10983.9654296875,11120.0353515625,11008.8751953125,11001.572265625,11216.251953125
593,Sverdlovsk_RU,22455.435011044327,20408.76898473711,18039.637111004493,16346.678264592992,14860.42192420155,13810.820670852041,12999.244453894482,13020.724385365367,13166.386183417222,13672.598057104577,14439.923670607619,15410.8279069199,16809.62666217048,18514.005115060114,19953.239088662373,20602.27930610878,20971.46907888543,20847.864941338354,20499.87083647161,20268.406852911357,20582.379371922078
594,Syddanmark_DK,30201.542597336065,30948.75859375,31760.06877561476,32500.654661885248,33287.65923411885,33917.1237704918,34598.453163422135,35150.374193135256,35668.68538678279,36045.56677766393,36488.16333247951,36756.25660860656,37363.39451844263,37885.29601690574,38378.05699282787,38298.45851690574,38244.993532274595,37871.2242699795,37441.46334528689,37026.85622438524,37074.698206967216
595,Szabolcs-Szatmár-Bereg_HU,7619.506396000928,7546.092787940902,7618.252746944616,7830.028253596845,8160.145969020731,8545.42500580136,9029.158258237932,9628.47421101485,10076.160144647276,10629.369448097152,11094.834622524751,11490.649516553216,11758.339420250619,12094.299512685642,12223.836836711012,12237.821552057549,12214.119262453587,12224.763842048267,12199.853631652226,12214.167440826113,12419.567945544553
596,SãoPaulo_BR,16609.51045720597,16855.157540497705,17101.979971420726,17380.733502333766,17440.963215979435,17650.253127433607,17782.15148730781,17956.812364092453,17982.932626110724,18012.461892971245,18073.215382637783,18209.64254636332,18474.563184280152,18972.92085070138,19589.652672349242,20045.24245032947,21201.360639508035,22385.717025384387,23410.746756002896,24471.884289917383,25590.632991182858
597,Södermanland_SE,25011.72638806997,24894.004043828616,24904.03784394654,25117.910495283017,25832.93352250393,26530.152471501573,27266.417258746067,28155.438991253934,28932.1759704206,29612.96396422956,30356.362200275158,31078.331166470125,31942.046838148584,33226.39842521619,34403.372098565254,34144.79900255503,34538.21319772013,34866.33361340409,34644.681240172955,34515.79147995283,35517.28394752359
598,Sør-Trøndelag_NO,41828.49740438912,44315.77604754877,46955.64226610627,49445.867537217666,50970.59451841633,51869.35803869353,53127.830905094976,53723.06686826233,54264.372234342925,54771.64715252824,55654.420075077,56227.178972022586,56741.35679543121,57502.821844520025,58466.113472150915,59040.82993294405,59207.74653972022,59450.466990182234,59332.080258598566,59567.15937179157,59965.387808008214
599,Tabasco_MX,10853.463678101407,9788.440740024644,9185.483683541319,8997.935428245593,8980.048560717283,8924.908842150797,8951.66442821938,9061.219789481964,9080.095544515521,9156.984255715186,9314.402594117031,9502.626684406461,9665.328435337145,13129.458770710993,17207.373513527687,20377.45974956743,24020.124348193687,27755.619029860525,28384.883256541,28370.508573759966,29253.71259995019
600,Tamaulipas_MX,13146.837131054688,13357.384886914064,13611.506038085936,13891.793245507815,14219.956278320311,14480.492747851564,15063.354352734372,15466.60799707031,15775.868578125,16018.040550195312,16359.417216601563,16638.280651953122,16954.196505859374,17479.905790429686,17984.065270898438,17853.597755078128,17644.21210390625,17550.051853125,17325.44353125,17030.00742734375,17213.89491953125
601,Tambov_RU,9013.341857592362,8191.834804059389,7329.1894061662515,6721.196316729278,6341.747507447597,6258.055397713676,6286.215919613802,6657.435755497465,7223.324347213582,7830.42117121698,8366.69614310155,8740.92661244975,9103.024861516558,9659.356068595664,10095.041254307043,10684.174221441903,10836.0563472076,10891.34508907207,10668.82870076809,10469.152064689415,10068.925855426878
602,TamilNadu_IN,2082.7747771507084,2199.4709767896074,2344.2775944515097,2479.663404928991,2618.3635789186146,2783.7415657299744,2960.225076901143,3092.0842691426437,3210.486850030786,3325.4257629552253,3444.8073298333534,3622.143172452863,3904.107208583152,4220.510649578084,4532.64075539759,4859.77990754199,5168.12128035671,5446.619661963016,5740.73251372739,6078.220946003917,6419.111500600573
603,Taranaki_NZ,23784.096484375,24078.030859375,24754.768359375,25462.237109375,25916.7734375,26453.399609375,26956.43515625,27515.795703125,28219.344140625,29092.716796875,29844.864453125,30617.98828125,31339.226953125,32007.03984375,32377.27890625,32508.35703125,32514.833203125,32536.38125,32575.6875,32811.1453125,33255.632421875
604,Tartu_EE,12584.771972656252,11596.55037841797,10771.698939344618,10401.234227159288,10374.3277086046,10608.243173556857,11198.017740885418,11974.071800401476,12762.838905164932,13810.69365234375,15017.074275716144,16849.191064453124,18625.16421440972,20646.92053765191,22183.618269856768,22789.580810546875,22685.631222873264,22653.772932942702,22434.415584309892,22386.019753689237,23273.77274034288
605,Tasman_NZ,23784.096484375,24078.030859375,24754.768359375,25462.237109375,25916.7734375,26453.399609375,26956.43515625,27515.795703125,28219.344140625,29092.716796875,29844.864453125,30617.98828125,31339.226953125,32007.03984375,32377.27890625,32508.35703125,32514.833203125,32536.38125,32575.6875,32811.1453125,33255.632421875
606,Tasmania_AU,23641.65234375,23859.5765625,24175.573046875,24675.1640625,25200.940625,25787.291015625,26319.778515625,26849.530859375,27420.239453125,28041.5375,28656.683984375,29314.87734375,29988.416015625,30704.308203125,31494.9265625,32059.227734375,32498.06875,32910.2046875,33229.70546875,33379.35625,33671.3703125
607,Tatarstan_RU,17790.774043865946,16169.261420950197,14925.609800753644,14238.220891535999,13721.44418203401,13694.144069815593,14485.60012567635,15025.345294003975,15637.831465326855,16601.06074053114,17680.99739454505,18154.41453635711,19084.297529745472,20403.324389769212,21753.58621356007,22518.486578235425,22471.089542430433,22227.570204284453,21692.12393965327,20944.890587869922,20526.40288524183
608,Tekirdag_TR,14744.876100510815,14538.10349684495,14538.981261268029,14777.307305438702,15003.646589543268,15336.060584435098,15478.865226862981,15365.100503305288,15206.119178185098,15168.07101862981,15406.850638521635,15931.756219951922,16857.6892953726,17781.744411057694,18571.81496394231,18880.660238882214,19232.661741286058,19659.822085336542,19969.270372596155,20397.526585036056,21117.954439603363
609,TelAviv_IL,20669.959375,21265.17734375,21960.135546875,22644.48828125,23305.211328125,23844.121484375,24517.17890625,24925.2234375,25156.487890625,25265.418359375,25482.341796875,25530.65078125,25896.679296875,26602.162890625,27410.55625,27990.93984375,28645.816015625,29276.675390625,29733.248828125,30207.719140625,30787.86328125
610,Telangana_IN,1844.22939453125,1923.01796875,2003.11337890625,2086.3895751953123,2158.5303466796877,2254.84296875,2380.157080078125,2515.57392578125,2657.9763671875,2822.395458984375,2975.84072265625,3135.28798828125,3331.892138671875,3611.09765625,3870.860302734375,4166.06171875,4526.01123046875,4881.38896484375,5193.2115234375,5545.2349609375,5899.88544921875
611,Telemark_NO,46745.18552560888,47417.43438171562,47661.398956840974,47817.952605659026,48429.333813126796,48447.64151817693,48539.85000447708,49319.4899422457,49336.43227301218,48872.236096436245,49340.93530175502,50046.09754656161,50906.89593481376,52561.90347421204,54354.51436470272,54797.63060306232,54996.2554799427,54435.61598316619,53839.518311246415,53053.90089541547,53254.61027489255
612,Tennessee_US,33261.397459182444,34150.52122161826,35122.537516547665,35977.03765695203,36879.820304226174,37803.828164363375,38659.15237910182,39455.70242373035,40242.572523868745,40991.90272133745,41667.890837612314,42361.98477414955,43044.01735046935,43575.561975489414,43705.59635700819,43452.80859074133,43274.11076249599,43143.997135750964,43128.31771953225,43377.16990181724,43972.7617573612
613,Texas_US,33751.32588678159,34286.673214701856,35106.543259835744,36128.0582981284,37288.8874450287,38576.787837401454,40070.97934356524,41306.57538122037,42075.82806757351,42706.100399363815,43296.02767540881,43970.14198733954,44813.14457964639,45846.83438823306,46909.1567049177,47095.907498901404,47082.09984012131,47009.96431858887,46965.52374668757,46827.295991214574,47472.690632906546
614,ThessalyandCentralGreece_GR,21420.72248973934,21549.14121993808,21612.170623919934,21888.601113371256,22451.288007632487,23027.267094794068,23719.55832283266,24583.28788702477,25525.109501908122,26618.664568332373,27920.463378456225,28971.0226328485,30087.762187680008,31157.919080321142,31887.235383064515,32052.655966481856,31887.375793850806,30891.21886070709,29343.842679831512,27662.922652649773,26304.63148761521
615,Thurgau_CH,39076.862109375,38871.509765625,38739.34833984375,38896.99111328125,39253.87255859375,39657.20185546875,40439.71689453125,41601.84912109375,42477.023828125,42840.77509765625,43211.34189453125,43344.27802734375,43180.945703125,43168.91826171875,43324.37998046875,42957.45908203125,42805.421484375,42664.823046875,42550.93486328125,42610.92861328125,43163.01240234375
616,Thüringen_DE,25074.491796875,25918.61484375,26483.389453125,26773.874609375,27238.2390625,27695.9015625,28412.9140625,29213.837109375,29770.31484375,30182.0296875,30519.68203125,30707.65078125,31038.887890625,31685.03359375,32348.649609375,32537.971484375,33015.77890625,33487.807421875,33853.529296875,34067.095703125,34882.6703125
617,Tianjin_CN,3690.364010203969,4058.311138083719,4513.899169921874,4990.451474831321,5467.244998168945,5942.68666825728,6454.509038474343,7004.666007302025,7616.141155450995,8377.546499633789,9217.57477611195,10294.2895793568,11418.821021894975,12671.83274314187,14130.89513327859,15647.431948020243,17126.156592906606,18776.063926003197,20469.47086791992,22062.56894309304,23751.07309348366
618,Ticino_CH,39300.669977678575,39362.00765306123,39415.805133928574,39557.499027423466,39795.75559630102,39775.8282684949,39798.68839285715,39690.821906887766,39446.73614477041,39253.728220663266,39188.12943239796,39280.662882653065,40285.244913903065,42242.291645408164,44602.97936862245,46553.478188775516,48493.244547193885,49798.20130739796,50232.963185586734,50181.70687181122,50495.311686862246
619,Timiș_RO,11316.801171875,11110.7046875,11321.55390625,11957.8619140625,12344.5318359375,12658.167578125,12785.6357421875,13104.3849609375,13506.2923828125,14445.5365234375,15670.4322265625,17138.05859375,18932.2533203125,20617.37265625,22233.919140625,23229.92578125,23994.450390625,24211.269140625,24260.1984375,24244.105078125,24717.193359375
620,Tipperary_IE,20137.597767857143,21036.93916015625,22248.899400111604,23554.586118861604,25077.939913504462,26805.818136160717,29165.508537946425,31085.535797991073,32983.76908482143,34534.54822823661,35448.522014508926,35795.056277901786,36535.45538504464,37099.54578683035,37103.146289062504,36684.12098214286,35983.64266183035,35040.20549665178,33985.276953125,33622.79596819197,34172.2650390625
621,Tirol_AT,32471.5048828125,33012.20510023585,33519.58010760613,34115.5384139151,34979.61971550708,35949.24499926297,37039.19843381486,38117.999686762974,39150.48546211674,39983.0068801592,40709.82546801297,41427.79782576651,42298.269015330196,43259.04590580778,44249.015219634435,44809.81615566037,45163.16938752948,45459.71739386792,45572.00007738797,45566.551415094335,45817.880476120285
622,Tochigi_JP,30072.177734375,30397.55859375,30856.728515625,31425.06015625,31700.419921875,31851.2671875,31960.309765625,31856.57890625,31702.7765625,31878.080078125,32308.1125,32689.375,33248.226953125,33934.41015625,34362.77890625,34520.08515625,34879.51015625,35027.99765625,35172.2796875,35560.74140625,36118.32734375
623,Tokushima_JP,22445.781640625,22993.61875,23524.926953125,24119.234765625,24607.950390625,25047.103515625,25304.963671875,25542.836328125,25687.77578125,26125.67734375,26711.71171875,27252.093359375,27853.66171875,28413.26953125,28755.807421875,28846.41171875,29282.635546875,29527.88125,29865.616015625,30274.933203125,30749.638671875
624,Tokyo_JP,52344.376609848485,52252.446732954544,52157.25933948863,52447.741453598486,52490.0244436553,52547.47985321969,52483.076515151515,52491.23586647727,52160.943181818184,52296.93113162879,53199.690317234854,54232.36448863636,55320.78757102273,56602.638967803025,57481.08716856061,56855.78650568181,56557.66867897727,56049.63456439394,55639.59502840908,55670.39214015151,56543.29424715908
625,Tolna_HU,14322.355546875002,13982.488251953124,13805.793255208333,13767.743697916667,13814.639443359378,13824.8764453125,13863.362311197916,13953.67006184896,14144.669534505209,14140.04189453125,14227.46316080729,14392.149326171875,14641.939902343749,14896.194733072916,15462.175888671878,15909.151611328125,16203.561878255208,16483.04542643229,16590.676083984374,16614.30046875,16792.79703125
626,Tomsk_RU,21219.31388473959,19285.312506046652,17535.82483931579,16518.14039623495,15690.707304889054,14829.63722507323,14402.912083228823,14584.70534770496,15215.024480995595,16491.42858877271,18827.002774993955,20877.184752747868,22543.484646931433,23685.897853997954,24391.45550682152,24256.156798789772,23500.079615444047,22771.388549094343,22232.07904638679,21693.08685933469,21393.189725000448
627,Toscana_IT,33429.51166807433,33892.41710304054,34342.414531250004,34863.88772487331,35545.72811233108,36330.6528589527,37204.07540118243,38150.734491131756,38978.19693623311,39682.2384987331,40214.14466427365,40444.01652449324,40652.699847972974,40906.77363809121,41055.15489653716,40752.04091849663,40545.007491554046,40222.63599451013,39611.56285050675,38880.784594594596,38481.29473395271
628,Tottori_JP,24823.744140625,25343.230859375,25827.94609375,26306.309375,26701.909765625,27024.0375,27350.616796875,27627.50703125,27672.76015625,27854.6515625,27978.366796875,27862.435546875,27996.28203125,28274.650390625,28542.912890625,28428.36015625,28708.907421875,28659.425390625,28751.941015625,28856.809765625,29309.279296875
629,Toyama_JP,29799.344921875,30166.448828125,30618.601171875,31045.29765625,31248.96640625,31389.751171875,31811.18359375,31912.4171875,32093.633984375,32649.61640625,33419.546875,33860.1625,34428.3296875,35039.88828125,35382.6734375,34869.01953125,34634.4265625,34301.13984375,33975.74921875,33805.50703125,34335.571875
630,Tramuntana_MT,18100.73984375,18925.532421875,19708.249609375,20557.066796875,21480.078125,22422.824609375,23446.955859375,24109.44765625,24678.89921875,25021.255078125,25108.385546875,25042.30078125,25301.828515625,25663.755078125,26226.316015625,26650.7,27129.899609375,27568.811328125,27822.915625,28012.919140625,28470.57890625
631,Trentino-AltoAdige_IT,37519.33196083691,38329.209250938846,39119.416255364806,40262.768304050434,41585.535588787556,42654.814696217814,43874.80146526288,44931.19788090129,45378.32169729077,45590.78045533798,45839.15125737661,45764.46145386266,45814.88729881974,46083.297830606214,46395.83113264486,46222.66352266631,46198.49340128756,46076.746174222106,45580.600777897,44829.51090732296,44375.07386668455
632,Trenčiansky_SK,11640.39898388054,11473.02365011867,11652.91350375791,12227.651849287975,12884.51130092959,13417.88748763845,13893.932691356804,14257.690088508703,14562.184140130537,14957.470839102058,15528.220394086235,16115.784078322784,17137.985860858385,18473.610643295095,19786.046429984177,20572.80878659019,21469.73922072785,21984.543166534808,22196.573917128164,22286.223343552214,22835.430636867088
633,Triesenberg_LI,19339.125,19575.696875,19835.987890625,20174.2984375,20649.21484375,21404.209765625,22962.608984375,25826.6625,30403.28125,37073.5890625,45932.4765625,56774.471875,69394.1,83585.88828125,99144.3609375,102406.8421875,104489.871875,103647.8734375,99347.0109375,91362.6453125,93337.6375
634,Trnavský_SK,13565.403515625,13370.348828125,13573.7662109375,14242.540234375,14912.1923828125,15460.71328125,15851.9833984375,16062.653515625,16212.6294921875,16652.1076171875,17293.5001953125,18297.6802734375,20212.397265625,22557.159375,24603.1921875,25974.22109375,27293.155859375,27830.341015625,27942.25859375,28100.276171875,28847.016015625
635,Troms_NO,40009.998624907,40705.07791155134,42091.14260695684,43882.46428664435,45235.4780501302,46641.6779673549,47631.275451078865,48328.176169084814,48890.38060174851,49911.374649367564,50923.365227399554,51821.83070545015,51339.65869187128,50207.19652018229,50141.58456380208,50208.67204101563,50397.78442940848,51620.15724655878,53358.16280366443,53938.556192801334,54128.075798921134
636,Tula_RU,12356.959684309635,11230.703658024153,10009.193892788222,9102.118601375747,8475.901935616906,8156.785633442791,8071.707997307644,8364.320374361927,8912.509546190238,9362.157830397162,9832.848874618712,10355.915226204557,10929.112417906497,11554.416518301794,12622.945368914963,13335.049562297685,13348.5779993308,13281.513869910978,13083.027558515936,12491.20657059263,12175.075175859063
637,Tulcea_RO,7899.346301708632,7741.688473752249,7826.208609908948,7956.984885763265,8011.481362410073,7899.50752163894,7670.367032936151,7630.253776275854,7912.3882931935705,8454.909867496628,9334.792753765736,10136.442353304856,10961.248979176034,11499.577284032148,12249.49144699865,12594.889105356338,13020.520346925583,13251.121516692894,13554.063228557778,13545.455283975942,13809.025334419965
638,Tver'_RU,12664.862098397502,11510.542885277546,10267.576908617226,9368.894159265006,8783.589397041944,8451.067539214662,8245.737069703846,8522.804049229184,8957.534681228699,9482.879669457776,10188.33272185413,10687.367831585629,11284.656893650876,12029.46583563752,12776.30159097628,13376.745473141,13637.03454422736,13667.38509473254,13554.36656515199,13274.365336650493,12960.37126460768
639,Tyumen'_RU,60789.987687425964,55249.378878775286,52030.702989021505,50455.46303178526,48603.82964302797,48571.49344467475,51997.625800581955,55216.025603589645,59128.03788535784,65482.78889323866,73349.50449392424,81426.48956797786,88044.57223829263,93064.84353091403,96481.6991054061,95943.84386667502,111481.47743138438,128640.80124140167,148338.66702322112,168899.59620216838,191010.90424887254
640,Udmurt_RU,13681.235416740066,12434.280410178268,11383.13446351818,10715.323361312712,10123.607480006342,10111.716709457793,10477.119441851042,10925.304926411007,11530.486518373027,12289.620345749365,12622.380572021211,13042.606592622606,13436.695760595758,13991.298408874718,14677.564349413402,15242.593875290657,15016.113105755003,14818.631723638315,14465.65070594349,14008.729469067082,13792.822771631903
641,Ul'yanovsk_RU,12893.927388988817,11718.730327209389,10638.739513398274,9933.231722027782,9240.701115800537,8837.208379746013,8466.90914365898,8289.531600126778,8220.454887417649,8473.77984651309,8764.142299919815,9106.190941265388,9531.0993590716,10082.06593964004,10629.972435473735,11101.639876256933,11236.419216203623,11247.894843045684,11149.857825773664,10957.633523047418,10777.995070323337
642,Ulsan_KR,14755.4876953125,16647.3814453125,18633.593359375,20552.470703125,21670.58203125,22518.51328125,22836.123046875,22868.2265625,23056.90078125,24010.84765625,25158.99609375,26355.561328125,27534.65078125,28798.3140625,30486.40234375,31230.762109375,32415.47734375,33746.889453125,34713.1375,35399.1375,36768.82734375
643,Umbria_IT,30242.20998970446,30655.050738856593,30961.328948643408,31291.917172359495,31763.335053294577,32311.514801356592,32987.2859375,33765.02784641473,34253.6253997093,34644.4683624031,34955.58160731589,34925.888571947675,34949.87019743217,35179.51308745155,35345.12050629845,34941.774606346895,34674.87871850775,34257.62902737403,33585.41139777131,32861.35251937985,32523.710652858525
644,Uppsala_SE,25429.888243085494,25288.432381465518,25471.67251257184,25776.795285560347,26285.39289466595,27119.71461925287,28281.407446569683,29758.552516612788,31132.28309312141,32761.778969109197,33909.56286368535,34858.766442169544,35713.69809850934,36404.46084545618,37025.471046605606,37264.21507722702,37649.025579202586,37752.44462104885,37953.476571479885,38005.14913344109,38566.98136224856
645,Uri_CH,38275.69765625,38539.42421875,38908.3046875,39347.39453125,39786.28046875,40382.3171875,41455.3515625,42796.3140625,43893.91171875,43994.65703125,44180.77109375,44258.95859375,43586.4234375,42240.66484375,41084.14609375,39748.8984375,38210.746875,37153.73203125,36754.7984375,36907.41640625,37105.49296875
646,Utah_US,29439.912419932538,30119.231298916962,31002.281886394223,32052.42169532198,33114.42490773291,34147.86873886637,35215.68746778351,36178.84396983021,36915.729659310564,37509.95566654981,38084.37668639138,38818.49654762356,39579.284393003334,40444.38463012622,41176.20040365373,41318.17571231618,41157.75481802419,40916.34133992193,40664.261660949815,40566.89529876062,41004.46448676281
647,Utenos_LT,12333.56415190361,11366.86346555898,10495.332062885123,10005.438191846391,9821.375438765404,9933.592353928256,10243.876786696743,10654.981790547976,11071.9830078125,11760.634996698944,12545.0656112456,13557.437706316021,14518.708353047976,15814.849634132921,16845.477902178693,17372.780160651404,17538.584021511884,17873.786974581868,17943.632130281687,18067.871649427816,18723.122251870594
648,Utrecht_NL,37017.71024305555,38214.9421875,39586.131944444445,41039.73515625,42912.890625,45131.31970486111,47251.921614583334,49281.66197916666,50786.661458333336,51527.373697916664,51721.51102430555,51802.515364583334,51798.88940972222,52421.57204861111,53198.55355902777,53842.99270833334,54225.608072916664,54517.874913194435,54290.41675347222,54008.95876736111,53829.45555555555
649,UttarPradesh_IN,1411.331298828125,1414.0591796875,1433.7291015625,1462.0736328125,1506.441748046875,1565.95302734375,1617.212841796875,1656.8634033203125,1701.4631103515626,1743.925244140625,1778.9999755859376,1832.3560546875,1906.70166015625,1993.6270751953125,2088.4598388671875,2204.0311279296875,2327.18212890625,2454.82685546875,2583.396142578125,2724.814404296875,2868.980126953125
650,Uttarakhand_IN,1410.9715180567237,1413.715847216382,1433.3914763107516,1461.7791122825558,1506.2508212600146,1565.9081403262217,1617.3466639878054,1657.258294452959,1702.1519440994045,1744.9015195506151,1780.2644380131792,1833.8866902554005,1908.4972768291875,1995.7008503770696,2090.785791949307,2206.6438165680884,2330.0818071662534,2458.016178708171,2586.8634875592024,2728.614123846384,2873.098287073411
651,Valais_CH,34294.2,33473.26640625,33007.88125,32812.575,33147.26796875,33936.034375,34881.2140625,36031.0484375,36722.3203125,36660.95703125,36705.5625,36872.7359375,36954.49765625,37468.78515625,38671.9046875,39821.93515625,40789.94140625,41532.54609375,41992.8328125,42283.765625,42563.828125
652,Valled'Aosta_IT,39811.290504807694,40366.87955228366,40978.069456129815,41882.16720252404,43076.237755408656,44036.02732872596,44946.758263221156,45875.335697115384,46326.92366286058,46642.64699519231,47140.27973257212,47520.03719951923,47854.238957331734,48168.758323317306,48356.752584134614,47807.98960336538,47442.22249098557,46999.45339543269,46235.99296875,45285.83587740385,44834.276712740386
653,Valparaíso_CL,9898.075293821643,10555.691601988947,11249.864259944732,11796.326806427402,12265.206983061546,12635.998877592796,12861.559607413346,13050.837758000136,13267.713855246999,13482.244460886326,13784.645394804174,14162.48157964315,14570.188674433677,15047.244119302675,15462.582732754503,15595.06623439206,15693.348962882097,15863.860898266925,16087.754685794216,16399.003548887827,16894.018304789846
654,Varaždinska_HR,11130.8693359375,10449.3666015625,10346.0337890625,10812.5115234375,11706.2189453125,12474.074609375,13311.455859375,14036.1673828125,14858.082421875,15578.864453125,16122.4216796875,16477.7033203125,16942.7498046875,17286.7130859375,17796.3771484375,18171.5640625,18223.140625,18107.14296875,17775.28125,17201.476171875,16938.91015625
655,Varna_BG,10359.68097891972,10636.703904566271,10385.888335129312,10017.267967066273,9732.495985991382,9184.067027545798,9076.807142376078,9356.629162176725,9830.947255522628,10271.75809368265,11109.919849474676,11773.44866648707,12818.838969894936,14018.734282394935,15276.259327855605,16055.55595703125,16577.366736260778,16795.02699690194,16729.780148841593,16513.449703663795,16662.57893655711
656,Vas_HU,25864.05722998904,24941.626792077852,24206.94672080592,23596.487613075657,22996.857726836624,22186.873783580042,21264.99171121162,20264.265244654605,19516.183905564692,19335.683758223684,19390.767283442983,19635.22842310855,20547.803114720395,21010.647741913377,20882.87333470395,20296.761410361843,19962.437952302633,19342.700280975878,18990.021432976973,18872.59354098136,19349.570391310306
657,Vaud_CH,44495.975,44388.615764508926,44390.543596540185,44653.70244140625,45044.71262555804,45534.42307477679,46332.70775669643,47337.25831473214,48201.924776785716,48904.977497209824,49340.49383370536,49766.56522042411,50155.993457031254,50586.51402064733,50813.22137276786,50728.314327566964,50561.09609375,50396.370089285716,50265.973911830355,50328.1570452009,50712.506640625004
658,Veneto_IT,35949.191345544765,36776.50492504223,37664.143016258444,38454.22871621622,39254.91378008869,39968.681118032095,40735.62222075592,41411.9859375,41890.75712626689,42363.12261138091,42866.57245565878,42976.26200380067,43135.95074165963,43520.74122677364,43674.380693095445,43068.994174936655,42565.650979201855,41997.54576910896,41105.17082717483,40157.94668232686,39745.33490551099
